gameId,playerName,shotMadeFlag,ShotRange,ShotClass
29900001,Kurt Thomas,1,00-02 At Rim,Layup
29900001,Kurt Thomas,0,09-12 Short Range,Jumper
29900001,Kurt Thomas,1,13-17 Mid Range,Jumper
29900001,Kurt Thomas,1,09-12 Short Range,Jumper
29900001,Marcus Camby,0,00-02 At Rim,Drive
29900001,Marcus Camby,1,13-17 Mid Range,Jumper
29900001,Marcus Camby,0,00-02 At Rim,Layup
29900001,Kurt Thomas,0,13-17 Mid Range,Jumper
29900001,Marcus Camby,0,09-12 Short Range,Jumper
29900001,Andre Miller,0,00-02 At Rim,Layup
29900001,Andre Miller,0,18-23 Long Jumper,Jumper
29900001,Marcus Camby,1,00-02 At Rim,Drive
29900001,Marcus Camby,1,03-08 Near Rim,Jumper
29900001,Marcus Camby,1,00-02 At Rim,Layup
29900002,Al Harrington,0,00-02 At Rim,Drive
29900002,Al Harrington,1,00-02 At Rim,Drive
29900002,Al Harrington,1,00-02 At Rim,Dunk
29900002,Al Harrington,1,18-23 Long Jumper,Jumper
29900002,Al Harrington,0,18-23 Long Jumper,Jumper
29900002,Al Harrington,0,00-02 At Rim,Drive
29900002,Al Harrington,0,13-17 Mid Range,Jumper
29900002,Al Harrington,1,00-02 At Rim,Dunk
29900003,Richard Hamilton,0,09-12 Short Range,Jumper
29900003,Jason Terry,1,28-34 Deep,Jumper
29900003,Richard Hamilton,1,03-08 Near Rim,Jumper
29900003,Richard Hamilton,1,00-02 At Rim,Layup
29900003,Richard Hamilton,0,18-23 Long Jumper,Jumper
29900003,Juwan Howard,0,13-17 Mid Range,Jumper
29900003,Juwan Howard,1,13-17 Mid Range,Jumper
29900003,Juwan Howard,1,00-02 At Rim,Layup
29900003,Juwan Howard,1,13-17 Mid Range,Jumper
29900003,Juwan Howard,1,03-08 Near Rim,Post
29900003,Juwan Howard,1,09-12 Short Range,Jumper
29900003,Juwan Howard,0,13-17 Mid Range,Jumper
29900003,Juwan Howard,1,13-17 Mid Range,Jumper
29900003,Juwan Howard,0,09-12 Short Range,Jumper
29900003,Richard Hamilton,0,13-17 Mid Range,Jumper
29900003,Juwan Howard,0,03-08 Near Rim,Jumper
29900003,Juwan Howard,0,13-17 Mid Range,Jumper
29900003,Richard Hamilton,1,03-08 Near Rim,Jumper
29900003,Juwan Howard,0,00-02 At Rim,Layup
29900003,Jason Terry,0,18-23 Long Jumper,Jumper
29900003,Juwan Howard,1,09-12 Short Range,Jumper
29900003,Juwan Howard,1,03-08 Near Rim,Jumper
29900003,Richard Hamilton,0,13-17 Mid Range,Jumper
29900003,Juwan Howard,0,09-12 Short Range,Jumper
29900003,Juwan Howard,1,18-23 Long Jumper,Jumper
29900003,Richard Hamilton,0,18-23 Long Jumper,Jumper
29900003,Jason Terry,0,00-02 At Rim,Drive
29900004,Anthony Carter,0,18-23 Long Jumper,Jumper
29900004,Grant Hill,0,00-02 At Rim,Drive
29900004,Grant Hill,0,13-17 Mid Range,Jumper
29900004,Grant Hill,0,18-23 Long Jumper,Jumper
29900004,Grant Hill,0,03-08 Near Rim,Jumper
29900004,Jerry Stackhouse,0,00-02 At Rim,Layup
29900004,Grant Hill,1,00-02 At Rim,Drive
29900004,Grant Hill,0,18-23 Long Jumper,Jumper
29900004,Jerry Stackhouse,0,18-23 Long Jumper,Jumper
29900004,Jerry Stackhouse,1,00-02 At Rim,Drive
29900004,Jerry Stackhouse,1,00-02 At Rim,Drive
29900004,Jerry Stackhouse,0,03-08 Near Rim,Jumper
29900004,Grant Hill,0,24-27 Three,Jumper
29900004,Grant Hill,1,03-08 Near Rim,Jumper
29900004,Grant Hill,0,09-12 Short Range,Post
29900004,Jerry Stackhouse,1,13-17 Mid Range,Jumper
29900004,Jerry Stackhouse,1,24-27 Three,Jumper
29900004,Grant Hill,0,13-17 Mid Range,Jumper
29900004,Grant Hill,1,13-17 Mid Range,Jumper
29900004,Grant Hill,1,13-17 Mid Range,Jumper
29900004,Grant Hill,0,18-23 Long Jumper,Jumper
29900004,Grant Hill,0,13-17 Mid Range,Jumper
29900004,Grant Hill,1,00-02 At Rim,Drive
29900004,Grant Hill,0,13-17 Mid Range,Jumper
29900004,Anthony Carter,0,13-17 Mid Range,Jumper
29900004,Anthony Carter,0,18-23 Long Jumper,Jumper
29900004,Jerry Stackhouse,0,24-27 Three,Jumper
29900004,Grant Hill,1,13-17 Mid Range,Jumper
29900004,Grant Hill,0,13-17 Mid Range,Jumper
29900004,Jerry Stackhouse,0,00-02 At Rim,Drive
29900004,Grant Hill,1,00-02 At Rim,Layup
29900004,Grant Hill,0,13-17 Mid Range,Jumper
29900004,Grant Hill,0,09-12 Short Range,Jumper
29900004,Grant Hill,0,18-23 Long Jumper,Jumper
29900004,Jerry Stackhouse,0,18-23 Long Jumper,Jumper
29900004,Grant Hill,0,18-23 Long Jumper,Jumper
29900004,Grant Hill,1,03-08 Near Rim,Jumper
29900004,Grant Hill,1,09-12 Short Range,Jumper
29900004,Jerry Stackhouse,1,09-12 Short Range,Jumper
29900004,Jerry Stackhouse,1,24-27 Three,Jumper
29900004,Jerry Stackhouse,0,18-23 Long Jumper,Jumper
29900004,Grant Hill,0,00-02 At Rim,Drive
29900004,Grant Hill,1,13-17 Mid Range,Jumper
29900004,Grant Hill,1,18-23 Long Jumper,Jumper
29900004,Grant Hill,1,00-02 At Rim,Drive
29900004,Grant Hill,1,18-23 Long Jumper,Jumper
29900004,Grant Hill,1,09-12 Short Range,Jumper
29900004,Grant Hill,0,00-02 At Rim,Drive
29900004,Grant Hill,0,00-02 At Rim,Layup
29900004,Grant Hill,1,24-27 Three,Jumper
29900004,Grant Hill,1,00-02 At Rim,Dunk
29900004,Anthony Carter,0,00-02 At Rim,Drive
29900004,Anthony Carter,1,00-02 At Rim,Drive
29900004,Anthony Carter,0,18-23 Long Jumper,Jumper
29900005,Baron Davis,1,24-27 Three,Jumper
29900005,Corey Maggette,1,13-17 Mid Range,Jumper
29900005,Baron Davis,0,00-02 At Rim,Layup
29900005,Baron Davis,1,13-17 Mid Range,Jumper
29900005,Brad Miller,0,09-12 Short Range,Jumper
29900005,Corey Maggette,0,13-17 Mid Range,Jumper
29900005,Baron Davis,0,24-27 Three,Jumper
29900005,Ben Wallace,1,00-02 At Rim,Dunk
29900005,Baron Davis,0,24-27 Three,Jumper
29900005,Corey Maggette,1,00-02 At Rim,Dunk
29900005,Brad Miller,1,13-17 Mid Range,Jumper
29900005,Corey Maggette,1,00-02 At Rim,Dunk
29900005,Baron Davis,1,00-02 At Rim,Layup
29900005,Corey Maggette,1,00-02 At Rim,Layup
29900005,Corey Maggette,0,13-17 Mid Range,Jumper
29900005,Corey Maggette,1,13-17 Mid Range,Jumper
29900006,Paul Pierce,0,13-17 Mid Range,Jumper
29900006,Tracy McGrady,1,18-23 Long Jumper,Jumper
29900006,Tracy McGrady,0,09-12 Short Range,Jumper
29900006,Paul Pierce,1,03-08 Near Rim,Jumper
29900006,Vince Carter,0,09-12 Short Range,Jumper
29900006,Vince Carter,1,00-02 At Rim,Drive
29900006,Vince Carter,1,24-27 Three,Jumper
29900006,Tracy McGrady,0,24-27 Three,Jumper
29900006,Tracy McGrady,1,00-02 At Rim,Dunk
29900006,Vince Carter,0,24-27 Three,Jumper
29900006,Paul Pierce,1,24-27 Three,Jumper
29900006,Tracy McGrady,1,13-17 Mid Range,Jumper
29900006,Vince Carter,0,24-27 Three,Jumper
29900006,Tracy McGrady,1,00-02 At Rim,Layup
29900006,Paul Pierce,0,13-17 Mid Range,Jumper
29900006,Tracy McGrady,0,09-12 Short Range,Jumper
29900006,Tony Battie,1,03-08 Near Rim,Post
29900006,Tracy McGrady,0,00-02 At Rim,Drive
29900006,Paul Pierce,1,03-08 Near Rim,Jumper
29900006,Paul Pierce,1,03-08 Near Rim,Jumper
29900006,Vince Carter,0,24-27 Three,Jumper
29900006,Paul Pierce,1,18-23 Long Jumper,Jumper
29900006,Vince Carter,1,00-02 At Rim,Layup
29900006,Paul Pierce,0,00-02 At Rim,Reb/Oop
29900006,Paul Pierce,1,13-17 Mid Range,Jumper
29900006,Paul Pierce,0,24-27 Three,Jumper
29900006,Vince Carter,0,24-27 Three,Jumper
29900006,Paul Pierce,0,13-17 Mid Range,Jumper
29900006,Paul Pierce,1,03-08 Near Rim,Jumper
29900006,Vince Carter,0,09-12 Short Range,Jumper
29900006,Paul Pierce,1,13-17 Mid Range,Jumper
29900006,Tracy McGrady,1,00-02 At Rim,Drive
29900006,Tracy McGrady,0,03-08 Near Rim,Jumper
29900006,Vince Carter,0,00-02 At Rim,Reb/Oop
29900006,Paul Pierce,0,00-02 At Rim,Drive
29900006,Paul Pierce,1,00-02 At Rim,Dunk
29900006,Paul Pierce,1,13-17 Mid Range,Jumper
29900006,Tony Battie,0,00-02 At Rim,Reb/Oop
29900006,Tony Battie,0,13-17 Mid Range,Jumper
29900006,Paul Pierce,1,18-23 Long Jumper,Jumper
29900006,Paul Pierce,0,00-02 At Rim,Reb/Oop
29900006,Paul Pierce,1,13-17 Mid Range,Jumper
29900007,Antawn Jamison,0,03-08 Near Rim,Jumper
29900007,Steve Nash,0,18-23 Long Jumper,Jumper
29900007,Antawn Jamison,0,09-12 Short Range,Jumper
29900007,Dirk Nowitzki,0,13-17 Mid Range,Jumper
29900007,Steve Nash,1,09-12 Short Range,Jumper
29900007,Antawn Jamison,0,03-08 Near Rim,Jumper
29900007,Antawn Jamison,0,00-02 At Rim,Layup
29900007,Dirk Nowitzki,1,00-02 At Rim,Dunk
29900007,Steve Nash,0,24-27 Three,Jumper
29900007,Steve Nash,1,13-17 Mid Range,Jumper
29900007,Dirk Nowitzki,0,13-17 Mid Range,Jumper
29900007,Antawn Jamison,1,00-02 At Rim,Layup
29900007,Antawn Jamison,0,00-02 At Rim,Layup
29900007,Dirk Nowitzki,1,13-17 Mid Range,Jumper
29900007,Antawn Jamison,0,03-08 Near Rim,Jumper
29900007,Dirk Nowitzki,0,13-17 Mid Range,Jumper
29900007,Antawn Jamison,1,13-17 Mid Range,Jumper
29900007,Antawn Jamison,0,03-08 Near Rim,Jumper
29900007,Antawn Jamison,0,13-17 Mid Range,Jumper
29900007,Steve Nash,0,18-23 Long Jumper,Jumper
29900007,Antawn Jamison,0,09-12 Short Range,Jumper
29900007,Antawn Jamison,1,00-02 At Rim,Layup
29900007,Antawn Jamison,0,13-17 Mid Range,Jumper
29900008,Ray Allen,1,09-12 Short Range,Jumper
29900008,Ray Allen,0,13-17 Mid Range,Jumper
29900008,Ray Allen,0,24-27 Three,Jumper
29900008,Ray Allen,1,09-12 Short Range,Jumper
29900008,Ray Allen,1,13-17 Mid Range,Jumper
29900008,Ray Allen,0,00-02 At Rim,Drive
29900008,Ray Allen,1,00-02 At Rim,Layup
29900008,Ray Allen,0,03-08 Near Rim,Jumper
29900008,Ray Allen,1,03-08 Near Rim,Jumper
29900008,Ray Allen,1,00-02 At Rim,Dunk
29900008,Ray Allen,1,09-12 Short Range,Jumper
29900008,Ray Allen,0,18-23 Long Jumper,Jumper
29900008,Ray Allen,1,03-08 Near Rim,Jumper
29900008,Ray Allen,0,03-08 Near Rim,Jumper
29900009,Tim Duncan,1,03-08 Near Rim,Jumper
29900009,Tim Duncan,1,00-02 At Rim,Reb/Oop
29900009,Tim Duncan,0,13-17 Mid Range,Jumper
29900009,Nazr Mohammed,0,13-17 Mid Range,Jumper
29900009,Nazr Mohammed,1,00-02 At Rim,Dunk
29900009,Tim Duncan,0,13-17 Mid Range,Jumper
29900009,Tim Duncan,1,00-02 At Rim,Layup
29900009,Tim Duncan,1,13-17 Mid Range,Jumper
29900009,Tim Duncan,1,03-08 Near Rim,Jumper
29900009,Tim Duncan,1,09-12 Short Range,Jumper
29900009,Tim Duncan,0,03-08 Near Rim,Jumper
29900009,Tim Duncan,1,03-08 Near Rim,Jumper
29900009,Nazr Mohammed,0,03-08 Near Rim,Jumper
29900009,Tim Duncan,0,03-08 Near Rim,Jumper
29900009,Tim Duncan,0,00-02 At Rim,Layup
29900009,Tim Duncan,0,00-02 At Rim,Layup
29900009,Tim Duncan,1,00-02 At Rim,Dunk
29900009,Tim Duncan,0,00-02 At Rim,Layup
29900009,Tim Duncan,0,03-08 Near Rim,Jumper
29900010,James Posey,1,00-02 At Rim,Layup
29900010,Shawn Marion,1,00-02 At Rim,Dunk
29900010,Shawn Marion,0,13-17 Mid Range,Jumper
29900010,Jason Kidd,1,24-27 Three,Jumper
29900010,Jason Kidd,0,24-27 Three,Jumper
29900010,Antonio McDyess,0,13-17 Mid Range,Jumper
29900010,Shawn Marion,1,09-12 Short Range,Jumper
29900010,Shawn Marion,0,00-02 At Rim,Layup
29900010,Antonio McDyess,1,00-02 At Rim,Dunk
29900010,Antonio McDyess,0,13-17 Mid Range,Jumper
29900010,Shawn Marion,0,00-02 At Rim,Layup
29900010,Antonio McDyess,0,03-08 Near Rim,Jumper
29900010,James Posey,0,24-27 Three,Jumper
29900010,Shawn Marion,1,13-17 Mid Range,Jumper
29900010,Antonio McDyess,1,00-02 At Rim,Dunk
29900010,Shawn Marion,1,18-23 Long Jumper,Jumper
29900010,Shawn Marion,0,13-17 Mid Range,Jumper
29900010,James Posey,1,00-02 At Rim,Drive
29900010,Antonio McDyess,1,13-17 Mid Range,Jumper
29900010,Shawn Marion,1,13-17 Mid Range,Jumper
29900010,Jason Kidd,0,18-23 Long Jumper,Jumper
29900010,Shawn Marion,0,13-17 Mid Range,Jumper
29900010,Jason Kidd,0,00-02 At Rim,Layup
29900010,Antonio McDyess,0,13-17 Mid Range,Jumper
29900010,Jason Kidd,0,03-08 Near Rim,Jumper
29900010,James Posey,1,00-02 At Rim,Drive
29900010,Jason Kidd,0,13-17 Mid Range,Jumper
29900010,Antonio McDyess,1,00-02 At Rim,Dunk
29900010,Shawn Marion,1,00-02 At Rim,Layup
29900010,Shawn Marion,0,24-27 Three,Jumper
29900010,Antonio McDyess,1,00-02 At Rim,Layup
29900010,Shawn Marion,0,03-08 Near Rim,Jumper
29900010,Antonio McDyess,0,13-17 Mid Range,Jumper
29900010,Jason Kidd,0,09-12 Short Range,Jumper
29900010,James Posey,1,00-02 At Rim,Drive
29900010,Antonio McDyess,1,13-17 Mid Range,Jumper
29900010,Jason Kidd,0,13-17 Mid Range,Jumper
29900010,Jason Kidd,1,13-17 Mid Range,Jumper
29900010,Shawn Marion,1,00-02 At Rim,Layup
29900010,Shawn Marion,0,00-02 At Rim,Layup
29900010,Jason Kidd,0,18-23 Long Jumper,Jumper
29900010,Shawn Marion,0,13-17 Mid Range,Jumper
29900010,Antonio McDyess,0,00-02 At Rim,Drive
29900010,Jason Kidd,1,13-17 Mid Range,Jumper
29900010,Shawn Marion,0,13-17 Mid Range,Jumper
29900010,Antonio McDyess,1,00-02 At Rim,Drive
29900010,Jason Kidd,0,00-02 At Rim,Layup
29900010,Antonio McDyess,0,13-17 Mid Range,Jumper
29900010,Antonio McDyess,0,03-08 Near Rim,Jumper
29900011,Shaquille ONeal,0,00-02 At Rim,Jumper
29900011,Shaquille ONeal,1,03-08 Near Rim,Jumper
29900011,Shaquille ONeal,0,03-08 Near Rim,Jumper
29900011,Derek Fisher,0,00-02 At Rim,Layup
29900011,Derek Fisher,0,00-02 At Rim,Drive
29900011,Derek Fisher,1,18-23 Long Jumper,Jumper
29900011,Shaquille ONeal,0,00-02 At Rim,Layup
29900011,Derek Fisher,0,00-02 At Rim,Layup
29900011,Shaquille ONeal,1,03-08 Near Rim,Jumper
29900011,Derek Fisher,0,24-27 Three,Jumper
29900011,Derek Fisher,0,00-02 At Rim,Layup
29900011,Shaquille ONeal,0,09-12 Short Range,Jumper
29900011,Shaquille ONeal,1,00-02 At Rim,Dunk
29900011,Shaquille ONeal,0,03-08 Near Rim,Post
29900011,Derek Fisher,1,24-27 Three,Jumper
29900011,Derek Fisher,0,24-27 Three,Jumper
29900011,Shaquille ONeal,0,00-02 At Rim,Reb/Oop
29900011,Shaquille ONeal,1,03-08 Near Rim,Jumper
29900011,Shaquille ONeal,0,09-12 Short Range,Jumper
29900011,Shaquille ONeal,0,03-08 Near Rim,Post
29900011,Derek Fisher,1,03-08 Near Rim,Jumper
29900011,Shaquille ONeal,1,00-02 At Rim,Layup
29900011,Shaquille ONeal,0,13-17 Mid Range,Jumper
29900011,Derek Fisher,1,18-23 Long Jumper,Jumper
29900011,Shaquille ONeal,1,03-08 Near Rim,Post
29900011,Derek Fisher,1,18-23 Long Jumper,Jumper
29900011,Shaquille ONeal,1,09-12 Short Range,Jumper
29900011,Shaquille ONeal,1,00-02 At Rim,Layup
29900011,Shaquille ONeal,0,00-02 At Rim,Layup
29900011,Shaquille ONeal,0,00-02 At Rim,Reb/Oop
29900011,Shaquille ONeal,1,00-02 At Rim,Reb/Oop
29900012,Lamar Odom,1,03-08 Near Rim,Post
29900012,Rashard Lewis,0,13-17 Mid Range,Jumper
29900012,Lamar Odom,1,00-02 At Rim,Dunk
29900012,Lamar Odom,0,00-02 At Rim,Layup
29900012,Lamar Odom,1,00-02 At Rim,Drive
29900012,Lamar Odom,1,03-08 Near Rim,Jumper
29900012,Lamar Odom,0,00-02 At Rim,Drive
29900012,Lamar Odom,1,24-27 Three,Jumper
29900012,Lamar Odom,0,24-27 Three,Jumper
29900012,Lamar Odom,1,00-02 At Rim,Dunk
29900012,Lamar Odom,1,00-02 At Rim,Drive
29900012,Lamar Odom,1,09-12 Short Range,Jumper
29900012,Lamar Odom,1,28-34 Deep,Jumper
29900012,Lamar Odom,0,24-27 Three,Jumper
29900012,Rashard Lewis,0,13-17 Mid Range,Jumper
29900012,Rashard Lewis,1,24-27 Three,Jumper
29900012,Rashard Lewis,0,03-08 Near Rim,Jumper
29900012,Rashard Lewis,0,00-02 At Rim,Layup
29900012,Lamar Odom,1,03-08 Near Rim,Jumper
29900012,Lamar Odom,0,00-02 At Rim,Layup
29900012,Lamar Odom,0,03-08 Near Rim,Jumper
29900012,Rashard Lewis,0,03-08 Near Rim,Jumper
29900012,Lamar Odom,0,03-08 Near Rim,Jumper
29900012,Lamar Odom,0,24-27 Three,Jumper
29900013,Mike Bibby,0,24-27 Three,Jumper
29900013,Mike Bibby,0,03-08 Near Rim,Jumper
29900013,Mike Bibby,1,00-02 At Rim,Layup
29900013,Mike Bibby,0,00-02 At Rim,Layup
29900013,Mike Bibby,0,00-02 At Rim,Layup
29900013,Mike Bibby,1,18-23 Long Jumper,Jumper
29900013,Mike Bibby,1,13-17 Mid Range,Jumper
29900013,Mike Bibby,1,18-23 Long Jumper,Jumper
29900013,Mike Bibby,1,13-17 Mid Range,Jumper
29900013,Jermaine ONeal,0,09-12 Short Range,Jumper
29900013,Mike Bibby,0,13-17 Mid Range,Jumper
29900013,Jermaine ONeal,0,03-08 Near Rim,Jumper
29900013,Jermaine ONeal,1,00-02 At Rim,Layup
29900014,Richard Hamilton,0,18-23 Long Jumper,Jumper
29900014,Tony Battie,1,09-12 Short Range,Jumper
29900014,Richard Hamilton,0,13-17 Mid Range,Jumper
29900014,Juwan Howard,0,13-17 Mid Range,Jumper
29900014,Paul Pierce,0,13-17 Mid Range,Jumper
29900014,Paul Pierce,0,03-08 Near Rim,Post
29900014,Paul Pierce,1,09-12 Short Range,Jumper
29900014,Juwan Howard,0,18-23 Long Jumper,Jumper
29900014,Paul Pierce,0,18-23 Long Jumper,Jumper
29900014,Juwan Howard,1,13-17 Mid Range,Jumper
29900014,Paul Pierce,0,24-27 Three,Jumper
29900014,Paul Pierce,1,00-02 At Rim,Drive
29900014,Richard Hamilton,1,24-27 Three,Jumper
29900014,Paul Pierce,0,24-27 Three,Jumper
29900014,Paul Pierce,1,24-27 Three,Jumper
29900014,Richard Hamilton,1,13-17 Mid Range,Layup
29900014,Richard Hamilton,0,00-02 At Rim,Post
29900014,Paul Pierce,0,03-08 Near Rim,Layup
29900014,Juwan Howard,1,09-12 Short Range,Post
29900014,Richard Hamilton,0,18-23 Long Jumper,Jumper
29900014,Richard Hamilton,0,35-46 Near Half,Jumper
29900014,Juwan Howard,0,13-17 Mid Range,Jumper
29900014,Juwan Howard,1,03-08 Near Rim,Jumper
29900014,Richard Hamilton,0,24-27 Three,Jumper
29900014,Richard Hamilton,1,13-17 Mid Range,Jumper
29900014,Juwan Howard,0,13-17 Mid Range,Jumper
29900014,Paul Pierce,0,18-23 Long Jumper,Jumper
29900014,Juwan Howard,0,03-08 Near Rim,Jumper
29900014,Paul Pierce,1,13-17 Mid Range,Jumper
29900014,Paul Pierce,1,09-12 Short Range,Jumper
29900014,Juwan Howard,0,09-12 Short Range,Jumper
29900014,Juwan Howard,0,03-08 Near Rim,Jumper
29900014,Paul Pierce,0,13-17 Mid Range,Jumper
29900014,Juwan Howard,1,09-12 Short Range,Jumper
29900014,Juwan Howard,1,13-17 Mid Range,Jumper
29900015,Grant Hill,0,03-08 Near Rim,Jumper
29900015,Grant Hill,0,00-02 At Rim,Reb/Oop
29900015,Grant Hill,0,24-27 Three,Jumper
29900015,Jerry Stackhouse,1,09-12 Short Range,Jumper
29900015,Corey Maggette,1,13-17 Mid Range,Jumper
29900015,Corey Maggette,1,18-23 Long Jumper,Jumper
29900015,Jerry Stackhouse,0,09-12 Short Range,Jumper
29900015,Corey Maggette,0,24-27 Three,Jumper
29900015,Jerry Stackhouse,0,09-12 Short Range,Jumper
29900015,Jerry Stackhouse,0,13-17 Mid Range,Jumper
29900015,Corey Maggette,0,00-02 At Rim,Layup
29900015,Corey Maggette,0,00-02 At Rim,Layup
29900015,Jerry Stackhouse,1,00-02 At Rim,Drive
29900015,Corey Maggette,0,18-23 Long Jumper,Jumper
29900015,Jerry Stackhouse,1,18-23 Long Jumper,Jumper
29900015,Jerry Stackhouse,0,24-27 Three,Jumper
29900015,Jerry Stackhouse,0,09-12 Short Range,Jumper
29900015,Jerry Stackhouse,1,24-27 Three,Jumper
29900015,Grant Hill,0,13-17 Mid Range,Jumper
29900015,Grant Hill,1,13-17 Mid Range,Jumper
29900015,Grant Hill,0,18-23 Long Jumper,Jumper
29900015,Jerry Stackhouse,0,00-02 At Rim,Drive
29900015,Ben Wallace,1,00-02 At Rim,Dunk
29900015,Grant Hill,1,18-23 Long Jumper,Jumper
29900015,Grant Hill,1,18-23 Long Jumper,Jumper
29900015,Grant Hill,1,03-08 Near Rim,Post
29900015,Grant Hill,0,13-17 Mid Range,Jumper
29900015,Grant Hill,1,09-12 Short Range,Jumper
29900015,Grant Hill,1,13-17 Mid Range,Jumper
29900015,Corey Maggette,0,18-23 Long Jumper,Jumper
29900015,Grant Hill,1,13-17 Mid Range,Jumper
29900015,Jerry Stackhouse,0,24-27 Three,Jumper
29900015,Grant Hill,1,00-02 At Rim,Layup
29900015,Grant Hill,0,13-17 Mid Range,Jumper
29900015,Grant Hill,1,24-27 Three,Jumper
29900015,Jerry Stackhouse,1,00-02 At Rim,Drive
29900015,Grant Hill,0,24-27 Three,Jumper
29900015,Jerry Stackhouse,1,24-27 Three,Jumper
29900015,Grant Hill,0,24-27 Three,Jumper
29900015,Grant Hill,1,13-17 Mid Range,Jumper
29900015,Grant Hill,0,13-17 Mid Range,Jumper
29900015,Grant Hill,0,03-08 Near Rim,Jumper
29900016,Andre Miller,1,00-02 At Rim,Drive
29900016,Andre Miller,1,24-27 Three,Jumper
29900016,Andre Miller,0,03-08 Near Rim,Jumper
29900016,Andre Miller,0,13-17 Mid Range,Jumper
29900016,Andre Miller,1,00-02 At Rim,Drive
29900016,Andre Miller,0,18-23 Long Jumper,Jumper
29900017,Kurt Thomas,1,00-02 At Rim,Layup
29900017,Elton Brand,0,00-02 At Rim,Layup
29900017,Elton Brand,0,00-02 At Rim,Layup
29900017,Marcus Camby,1,00-02 At Rim,Jumper
29900017,Kurt Thomas,0,09-12 Short Range,Jumper
29900017,Elton Brand,0,00-02 At Rim,Dunk
29900017,Elton Brand,0,09-12 Short Range,Jumper
29900017,Marcus Camby,0,09-12 Short Range,Jumper
29900017,Marcus Camby,0,13-17 Mid Range,Jumper
29900017,Kurt Thomas,1,00-02 At Rim,Reb/Oop
29900017,Elton Brand,0,00-02 At Rim,Layup
29900017,Metta World Peace,1,00-02 At Rim,Layup
29900017,Kurt Thomas,0,03-08 Near Rim,Jumper
29900017,Metta World Peace,1,18-23 Long Jumper,Jumper
29900017,Kurt Thomas,1,03-08 Near Rim,Jumper
29900017,Elton Brand,1,00-02 At Rim,Jumper
29900017,Metta World Peace,1,00-02 At Rim,Layup
29900017,Metta World Peace,1,18-23 Long Jumper,Jumper
29900017,Kurt Thomas,0,18-23 Long Jumper,Jumper
29900017,Metta World Peace,0,00-02 At Rim,Drive
29900017,Metta World Peace,0,18-23 Long Jumper,Jumper
29900017,Marcus Camby,0,00-02 At Rim,Layup
29900017,Elton Brand,1,00-02 At Rim,Layup
29900017,Elton Brand,0,09-12 Short Range,Jumper
29900017,Marcus Camby,1,00-02 At Rim,Dunk
29900017,Elton Brand,1,00-02 At Rim,Drive
29900017,Marcus Camby,1,03-08 Near Rim,Jumper
29900017,Metta World Peace,0,24-27 Three,Jumper
29900017,Kurt Thomas,1,00-02 At Rim,Layup
29900017,Metta World Peace,0,00-02 At Rim,Layup
29900017,Metta World Peace,0,00-02 At Rim,Layup
29900017,Elton Brand,0,00-02 At Rim,Layup
29900017,Metta World Peace,0,00-02 At Rim,Layup
29900017,Marcus Camby,0,09-12 Short Range,Jumper
29900017,Metta World Peace,1,24-27 Three,Jumper
29900017,Elton Brand,0,00-02 At Rim,Layup
29900018,Derek Fisher,0,13-17 Mid Range,Jumper
29900018,Shaquille ONeal,0,03-08 Near Rim,Jumper
29900018,Shaquille ONeal,0,00-02 At Rim,Layup
29900018,Shaquille ONeal,0,00-02 At Rim,Reb/Oop
29900018,Shaquille ONeal,1,09-12 Short Range,Post
29900018,Mike Bibby,0,13-17 Mid Range,Jumper
29900018,Mike Bibby,1,00-02 At Rim,Drive
29900018,Shaquille ONeal,1,03-08 Near Rim,Post
29900018,Mike Bibby,0,03-08 Near Rim,Jumper
29900018,Derek Fisher,1,18-23 Long Jumper,Jumper
29900018,Derek Fisher,0,18-23 Long Jumper,Jumper
29900018,Shaquille ONeal,1,09-12 Short Range,Post
29900018,Shaquille ONeal,1,00-02 At Rim,Dunk
29900018,Shaquille ONeal,1,00-02 At Rim,Layup
29900018,Mike Bibby,0,18-23 Long Jumper,Jumper
29900018,Shaquille ONeal,0,03-08 Near Rim,Jumper
29900018,Shaquille ONeal,1,00-02 At Rim,Layup
29900018,Shaquille ONeal,1,00-02 At Rim,Layup
29900018,Shaquille ONeal,1,00-02 At Rim,Layup
29900018,Derek Fisher,0,24-27 Three,Jumper
29900018,Mike Bibby,1,09-12 Short Range,Jumper
29900018,Mike Bibby,0,13-17 Mid Range,Jumper
29900018,Derek Fisher,0,00-02 At Rim,Jumper
29900018,Shaquille ONeal,1,09-12 Short Range,Jumper
29900018,Shaquille ONeal,0,00-02 At Rim,Layup
29900018,Shaquille ONeal,1,00-02 At Rim,Layup
29900018,Shaquille ONeal,0,03-08 Near Rim,Post
29900018,Shaquille ONeal,0,03-08 Near Rim,Jumper
29900018,Mike Bibby,0,00-02 At Rim,Drive
29900018,Mike Bibby,0,13-17 Mid Range,Jumper
29900018,Mike Bibby,0,24-27 Three,Jumper
29900018,Mike Bibby,0,13-17 Mid Range,Jumper
29900018,Shaquille ONeal,1,03-08 Near Rim,Jumper
29900018,Shaquille ONeal,0,03-08 Near Rim,Jumper
29900018,Shaquille ONeal,1,00-02 At Rim,Dunk
29900018,Shaquille ONeal,0,03-08 Near Rim,Jumper
29900018,Mike Bibby,1,00-02 At Rim,Drive
29900018,Derek Fisher,0,18-23 Long Jumper,Jumper
29900018,Shaquille ONeal,1,03-08 Near Rim,Jumper
